index,headline,source_url,publish_date,publisher,crawl_type
133,"Three Wuhan virus cases confirmed in France, first in Europe",https://www.channelnewsasia.com/news/world/two-wuhan-pneumonia-virus-cases-confirmed-france-europe-12329402,25/01/2020 05:13,Channel News Asia,auto
134,"Vast Wuhan virus quarantine in China as cases emerge in Europe, South Asia",https://www.channelnewsasia.com/news/asia/china-imposes-massive-wuhan-pneumonia-virus-quarantine-us-nepal-12329590,25/01/2020 05:57,Channel News Asia,auto
135,"Wuhan virus death toll hits 42 as cases soar to nearly 1,300 in China",https://www.channelnewsasia.com/news/asia/wuhan-virus-death-toll-hits-42-as-cases-soar-to-nearly-1-300-in-12330264,25/01/2020 07:27,Channel News Asia,auto
136,Wuhan virus: Australia confirms first cases of coronavirus,https://www.channelnewsasia.com/news/world/wuhan-virus-australia-confirms-first-cases-of-coronavirus-12330934,25/01/2020 09:28,Channel News Asia,auto
137,Doctor dies from Wuhan virus at Hubei hospital,https://www.channelnewsasia.com/news/asia/doctor-dies-from-wuhan-virus-at-hubei-hospital-12331360,25/01/2020 10:31,Channel News Asia,auto
138,Commentary: Allowing employees to work from home can help South Korea manage the Wuhan virus,https://www.channelnewsasia.com/news/commentary/wuhan-virus-korea-risks-business-work-from-home-business-plans-12323760,25/01/2020 11:03,Channel News Asia,auto
139,Wuhan virus: Malaysia confirms first 3 cases; all patients related to Chinese national who was Singapore's first case,https://www.channelnewsasia.com/news/asia/wuhan-virus-malaysia-confirms-first-3-cases-all-patients-related-12331172,25/01/2020 12:04,Channel News Asia,auto
140,Singapore must come together to respond to Wuhan virus: DPM Heng,https://www.channelnewsasia.com/news/singapore/singapore-must-come-together-to-respond-to-wuhan-virus-dpm-heng-12332638,25/01/2020 12:29,Channel News Asia,auto
141,"Scoot passengers, crew 'isolated' at Hangzhou airport after health screening",https://www.channelnewsasia.com/news/singapore/wuhan-virus-scoot-passengers-crew-isolated-at-hangzhou-airport-12333486,25/01/2020 14:49,Channel News Asia,auto
142,China deploys army medics to overwhelmed virus epicentre,https://www.channelnewsasia.com/news/asia/wuhan-coranavirus-china-deploys-army-medics-epicentre-12334686,25/01/2020 15:27,Channel News Asia,auto
143,Japan confirms third case of Wuhan virus,https://www.channelnewsasia.com/news/asia/japan-china-wuhan-virus-third-case-12334926,25/01/2020 15:40,Channel News Asia,auto
144,Singapore can contain Wuhan virus if everyone works together: Gan Kim Yong,https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-healthcare-frontline-gan-kim-yong-12334994,25/01/2020 16:09,Channel News Asia,auto
145,Hong Kong declares Wuhan virus outbreak an 'emergency',https://www.channelnewsasia.com/news/asia/hong-kong-declares-wuhan-virus-outbreak-emergency-12335866,25/01/2020 17:12,Channel News Asia,auto
146,"MFA closely monitoring coronavirus situation, in touch with 35 Singaporeans in Wuhan",https://www.channelnewsasia.com/news/singapore/wuhan-virus-mfa-contact-35-singaporeans-reportedly-well-12335774,25/01/2020 17:18,Channel News Asia,auto
147,'Nobody can leave': Trapped Wuhan residents stock up,https://www.channelnewsasia.com/news/asia/trapped-wuhan-residents-stock-up-virus-mask-body-suit-12336432,25/01/2020 18:19,Channel News Asia,auto
148,China to build second new hospital to treat cases of coronavirus in Wuhan,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-builds-second-new-hospital-12337108,25/01/2020 19:42,Channel News Asia,auto
149,"No new cases of Wuhan virus, 64 suspected cases so far: MOH",https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-update-no-new-cases-64-suspected-12337246,25/01/2020 20:17,Channel News Asia,auto
150,"US to evacuate its citizens from Wuhan, China: Report",https://www.channelnewsasia.com/news/world/us-evacuate-citizens-wuhan-china-12337804,25/01/2020 20:54,Channel News Asia,auto
151,"Thailand reports 7 confirmed cases of Wuhan virus, airport continues to limit temperature scans",https://www.channelnewsasia.com/news/asia/thai-airport-virus-scans-patient-confirm-case-12338150,25/01/2020 21:28,Channel News Asia,auto
152,Xi says China faces 'grave situation' as virus death toll hits 42,https://www.channelnewsasia.com/news/asia/china-xi-jinping-wuhan-coronavirus-grave-situation-12338752,25/01/2020 22:30,Channel News Asia,auto
153,"Scoot passengers isolated: Airline 'making arrangements' to fly Singaporeans, crew back from Hangzhou",https://www.channelnewsasia.com/news/singapore/wuhan-virus-scoot-fly-singaporean-passengers-crew-back-hangzhou-12338560,25/01/2020 22:34,Channel News Asia,auto
154,Virus silences Chinese New Year celebrations in Beijing,https://www.channelnewsasia.com/news/asia/wuhan-virus-silences-chinese-new-year-celebrations-beijing-12338872,25/01/2020 23:52,Channel News Asia,auto
155,4th confirmed case of Wuhan virus in Singapore: MOH,https://www.channelnewsasia.com/news/singapore/4th-confirmed-case-of-wuhan-pneumonia-virus-in-singapore-moh-12339912,26/01/2020 00:43,Channel News Asia,auto
156,French carmaker to evacuate expats from virus-hit Wuhan,https://www.channelnewsasia.com/news/world/french-carmaker-to-evacuate-expats-from-virus-hit-wuhan-12341446,26/01/2020 06:10,Channel News Asia,manual
157,"Wuhan virus death toll surpasses 50 in China, more than 300 new cases",https://www.channelnewsasia.com/news/asia/wuhan-virus-pneumonia-china-new-cases-12342346,26/01/2020 07:56,Channel News Asia,auto
158,Shanghai reports city's first death from Wuhan virus,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-shanghai-reports-city-first-death-12343048,26/01/2020 09:16,Channel News Asia,auto
159,Hong Kong protesters torch planned Wuhan virus quarantine building,https://www.channelnewsasia.com/news/asia/wuhan-virus-hong-kong-protests-china-12348984,26/01/2020 09:38,Channel News Asia,manual
160,Hong Kong Disneyland says closing over Wuhan virus fears,https://www.channelnewsasia.com/news/asia/hong-kong-disneyland-ocean-park-closed-wuhan-virus-12343736,26/01/2020 11:08,Channel News Asia,auto
161,Person infected with Wuhan virus passes it on to 2-3 people on average: Studies,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-contagion-rate-hard-to-control-uk-studies-12344264,26/01/2020 11:49,Channel News Asia,auto
162,Malaysia reports fourth confirmed case of Wuhan virus,https://www.channelnewsasia.com/news/asia/wuhan-virus-malaysia-fourth-confirmed-case-12340042,26/01/2020 12:53,Channel News Asia,manual
163,Wuhan virus: Chinese parents who refused quarantine of toddler in Johor stopped at Senai airport,https://www.channelnewsasia.com/news/asia/wuhan-virus-chinese-toddler-parents-who-avoided-quarantine-in-12345182,26/01/2020 13:25,Channel News Asia,auto
164,Wuhan virus: What's China doing to contain the outbreak?,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-contain-outbreak-cities-closures-transport-12345464,26/01/2020 13:54,Channel News Asia,auto
165,"Chinese province, cities ban long-distance buses over virus concerns",https://www.channelnewsasia.com/news/asia/wuhan-virus-china-province-cities-ban-long-distance-buses-12345744,26/01/2020 14:22,Channel News Asia,auto
166,China bans wildlife trade nationwide due to Wuhan virus outbreak,https://www.channelnewsasia.com/news/asia/wuhan-virus-pneumonia-china-outbreak-wildlife-ban-12346012,26/01/2020 15:05,Channel News Asia,auto
167,China scrambles to contain 'strengthening' virus,https://www.channelnewsasia.com/news/asia/wuhan-virus-pneumonia-china-spread-12346462,26/01/2020 15:59,Channel News Asia,auto
168,China's animal trade to spawn more viral outbreaks: Experts,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-wildlife-animal-trade-expert-12346472,26/01/2020 17:01,Channel News Asia,auto
169,Andy Lau cancels Hong Kong concerts over Wuhan virus concerns,https://www.channelnewsasia.com/news/lifestyle/wuhan-virus-andy-lau-hong-kong-concerts-cancelled-12346980,26/01/2020 17:11,Channel News Asia,auto
170,California confirms third case of Wuhan virus in US,https://www.channelnewsasia.com/news/world/wuhan-virus-us-confirms-third-case-coronavirus-12347164,26/01/2020 17:22,Channel News Asia,auto
171,"Beijing to postpone reopening of city's kindergartens, schools, universities: State media",https://www.channelnewsasia.com/news/asia/wuhan-virus-china-beijing-schools-delay-opening-12347334,26/01/2020 18:07,Channel News Asia,auto
172,Anxious foreigners await rescue from Wuhan virus epicentre,https://www.channelnewsasia.com/news/asia/wuhan-virus-evacuation-china-12347784,26/01/2020 20:05,Channel News Asia,auto
173,"No new cases of Wuhan virus, 92 suspected cases so far: MOH",https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-latest-confirmed-cases-coronavirus-12346174,26/01/2020 20:40,Channel News Asia,auto
174,"Public anger grows over coronavirus in Thailand, with 8 cases of the illness",https://www.channelnewsasia.com/news/asia/wuhan-virus-thailand-public-anger-coronavirus-12348838,26/01/2020 20:54,Channel News Asia,auto
175,Football: Olympic qualifiers moved from China to Sydney due to virus fears,https://www.channelnewsasia.com/news/sport/wuhan-virus-football-olympic-qualifiers-moved-to-sydney-12349180,26/01/2020 21:20,Channel News Asia,auto
176,"In one Wuhan hospital, long lines, fear and frustration",https://www.channelnewsasia.com/news/asia/wuhan-virus-hospital-capacity-coronavirus-12348902,26/01/2020 21:33,Channel News Asia,auto
177,Pope Francis praises China's efforts to contain Wuhan virus,https://www.channelnewsasia.com/news/world/pope-francis-praises-china-s-efforts-to-contain-wuhan-virus-12348890,26/01/2020 22:02,Channel News Asia,auto
178,Local heroes: Wuhan motorists defy virus threat to help neighbours,https://www.channelnewsasia.com/news/asia/wuhan-virus-lockdown-china-locals-12348344,26/01/2020 22:31,Channel News Asia,auto
179,"Mayor of China's Wuhan expects another 1,000 virus cases in the city",https://www.channelnewsasia.com/news/asia/wuhan-virus-more-cases-outbreak-mayor-12350222,26/01/2020 23:12,Channel News Asia,auto
180,First coronavirus patient had symptoms on flight from China: Canada,https://www.channelnewsasia.com/news/world/first-coronavirus-patient-had-symptoms-on-flight-from-china-12351866,27/01/2020 01:12,Channel News Asia,auto
181,Hong Kong bars Hubei residents from entering city as Wuhan virus fears intensify,https://www.channelnewsasia.com/news/asia/wuhan-virus-hong-kong-hubei-china-residents-12351908,27/01/2020 01:44,Channel News Asia,auto
182,China extends New Year holiday to Feb 2 over Wuhan virus fears: Official,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-extends-chinese-new-year-holiday-feb-2-12352528,27/01/2020 05:37,Channel News Asia,auto
183,"Wuhan virus death toll spikes to 81, more than 2,700 cases confirmed in China",https://www.channelnewsasia.com/news/asia/wuhan-virus-death-toll-spikes-to-81-more-than-2-700-cases-12352546,27/01/2020 06:07,Channel News Asia,auto
184,US health agency reports five confirmed cases of coronavirus,https://www.channelnewsasia.com/news/world/us-health-agency-reports-five-confirmed-cases-of-coronavirus-12352572,27/01/2020 06:17,Channel News Asia,auto
185,Commentary: The Wuhan virus and the problem with the wildlife trade,https://www.channelnewsasia.com/news/commentary/wuhan-virus-animal-source-bats-snakes-wildlife-trade-market-12337906,27/01/2020 06:27,Channel News Asia,auto
186,POFMA Office issues correction notice to SPH Magazines over HardwareZone Forum post on Wuhan virus,https://www.channelnewsasia.com/news/singapore/wuhan-virus-moh-gan-kim-yong-instructs-pofma-issue-correction-12352752,27/01/2020 08:11,Channel News Asia,manual
187,"Singaporeans, cabin crew return from Hangzhou on Scoot relief flight, 15 under quarantine",https://www.channelnewsasia.com/news/singapore/wuhan-virus-scoot-singaporeans-cabin-crew-return-hangzhou-12352474,27/01/2020 08:40,Channel News Asia,auto
188,"Oil, equities hit by fears over economic impact of deadly virus",https://www.channelnewsasia.com/news/business/oil-price-equities-economic-impact-wuhan-coronavirus-12354698,27/01/2020 11:45,Channel News Asia,auto
189,"Wuhan virus: Increased border checks, leave of absence among new counter-measures",https://www.channelnewsasia.com/news/singapore/wuhan-virus-increased-border-checks-compulsory-leave-measures-12353448,27/01/2020 11:56,Channel News Asia,auto
190,"Compulsory leave of absence for students, teachers returning from China: MOE",https://www.channelnewsasia.com/news/singapore/wuhan-virus-compulsory-absence-leave-students-teachers-china-12354940,27/01/2020 12:03,Channel News Asia,auto
191,Chinese premier Li Keqiang visits Wuhan as death toll hits 80,https://www.channelnewsasia.com/news/asia/chinese-premier-li-keqiang-visits-wuhan-virus-epicentre-12355044,27/01/2020 12:25,Channel News Asia,auto
192,Authorities working with China to bring home Singaporeans in Wuhan,https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-bring-home-citizens-china-hubei-12355228,27/01/2020 13:15,Channel News Asia,auto
193,Australia confirms fifth coronavirus case from last flight out of Wuhan,https://www.channelnewsasia.com/news/world/australia-confirms-fifth-wuhan-coronavirus-case-12355728,27/01/2020 13:43,Channel News Asia,auto
194,Wuhan virus expected to impact Singapore’s economy: Chan Chun Sing,https://www.channelnewsasia.com/news/business/wuhan-virus-singapore-economy-tourism-impact-concern-12357930,27/01/2020 15:04,Channel News Asia,auto
195,"'Swift action’ needed against falsehoods, says Iswaran citing case of Hardwarezone Forum post on Wuhan virus",https://www.channelnewsasia.com/news/singapore/wuhan-virus-pofma-hardwarezone-swift-action-against-falsehoods-12357956,27/01/2020 15:15,Channel News Asia,auto
196,"NUS, NTU, SMU hostels to be used as quarantine facilities for Wuhan virus",https://www.channelnewsasia.com/news/singapore/wuhan-virus-hostels-nus-ntu-smu-quarantine-university-students-12357980,27/01/2020 15:33,Channel News Asia,auto
197,Macau to deny entry to visitors from Hubei unless they can show they are free of Wuhan virus,https://www.channelnewsasia.com/news/asia/wuhan-virus-macau-deny-entry-hubei-visitors-china-hong-kong-12358010,27/01/2020 16:09,Channel News Asia,auto
198,China virus sends shockwaves through Asia tourist industry,https://www.channelnewsasia.com/news/business/wuhan-virus-china-affects-asia-tourism-industry-12358046,27/01/2020 16:30,Channel News Asia,auto
199,"Mongolia closes China border to cars, shuts schools over virus fears",https://www.channelnewsasia.com/news/asia/wuhan-virus-mongolia-closes-china-border-cars-schools-shut-12354814,27/01/2020 16:38,Channel News Asia,auto
200,Malaysia suspends immigration visas for visitors from Hubei amid spread of Wuhan virus,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-malaysia-suspends-immigration-visa-hubei-12358116,27/01/2020 17:22,Channel News Asia,auto
201,France to fly home citizens from China's virus-stricken Wuhan,https://www.channelnewsasia.com/news/world/wuhan-virus-france-fly-home-citizens-from-china-12358158,27/01/2020 17:33,Channel News Asia,auto
202,"In bid to curb virus, China firms tell staff to work from home even after holidays end",https://www.channelnewsasia.com/news/asia/wuhan-virus-chinese-companies-extend-holidays-12358184,27/01/2020 18:31,Channel News Asia,auto
