index,headline,source_url,publish_date,publisher
137,"China’s novel coronavirus death toll hits 722, more than 34,000 confirmed cases",https://www.mothership.sg/2020/02/china-coronavirus-death-toll-higher-than-sars/,08-02-2020 19:21:00,Mothership
138,Coronavirus: Recovered Wuhan patient in S’pore was ‘not afraid’ because of ‘wonderful medical team’,https://www.mothership.sg/2020/02/2nd-discharged-coronavirus-singapore-interview/,08-02-2020 18:47:00,Mothership
139,Anecdotes online claim S’pore nurses ostracised for taking MRT in uniform & spreading viruses,https://www.mothership.sg/2020/02/nurses-mrt-uniform-wuhan-virus/,08-02-2020 14:07:00,Mothership
140,Education minister Ong Ye Kung reassures VJC teacher infected with coronavirus it’s not her fault,https://www.mothership.sg/2020/02/ong-ye-kung-vjc-teacher-wuhan-virus/,08-02-2020 12:57:00,Mothership
141,FairPrice clarifies it doesn’t sell bat meat after doctored images circulate online,https://www.mothership.sg/2020/02/fairprice-sell-bat-meat-fake-image/,08-02-2020 10:24:00,Mothership
142,S’pore Airshow to continue with added measures to safeguard attendees’ well-being: Event organiser,https://www.mothership.sg/2020/02/singapore-airshow-2020-continue-safety-measures/,08-02-2020 09:46:00,Mothership
143,Chan Chun Sing urges S’poreans to exercise individual responsibility & ‘not hoard items unnecessarily’,https://www.mothership.sg/2020/02/chan-chun-sing-dorscon-orange-hoarding/,08-02-2020 08:39:00,Mothership
144,Coronavirus: Travellers cancel flights to S’pore over fears of local transmission,https://www.mothership.sg/2020/02/travellers-cancel-singapore/,08-02-2020 07:57:00,Mothership
145,Man who collapsed at Raffles Place MRT was sent to Tan Tock Seng Hospital,https://www.mothership.sg/2020/02/man-collapse-raffles-mrt-ttsh/,08-02-2020 05:23:00,Mothership
146,"Thaipusam in S’pore to proceed on Feb. 8, devotees advised to avoid peak periods at 12am & 6pm",https://www.mothership.sg/2020/02/thaipusam-2020-coronavirus/,08-02-2020 04:08:00,Mothership
147,Pangolin “most likely” intermediate host for coronavirus: Chinese scientists,https://www.mothership.sg/2020/02/pangolin-host-coronavirus/,08-02-2020 03:55:00,Mothership
148,Britain’s 3rd case of coronavirus is British national who had travelled to S’pore,https://www.mothership.sg/2020/02/first-british-national-coronavirus-singapore/,08-02-2020 02:51:00,Mothership
149,Lion dance troupe to get tested after performing at Grand Hyatt conference with coronavirus cases,https://www.mothership.sg/2020/02/lion-dance-conference-grand-hyatt/,08-02-2020 02:19:00,Mothership
150,"Coronavirus: 2nd patient discharged. 2 patients in critical condition, warded in ICU.",https://www.mothership.sg/2020/02/singapore-coronavirus-2-discharge-2-icu/,08-02-2020 01:57:00,Mothership
151,Schools in S’pore to suspend external activities until end of March holidays,https://www.mothership.sg/2020/02/moe-school-suspend-activities-march-holiday/,08-02-2020 01:56:00,Mothership
152,Here’s a list of all additional precautionary measures now that S’pore is at DORSCON Orange alert,https://www.mothership.sg/2020/02/additional-precautionary-measures-dorscon-orange-alert-singapore/,08-02-2020 01:27:00,Mothership
153,"Coronavirus: Community spread confirmed, 3 new cases. S’pore now at Orange alert.",https://www.mothership.sg/2020/02/coronavirus-dorscon-orange-1st-time/,08-02-2020 01:26:00,Mothership
154,"Coronavirus: 42-year-old S’porean VJC teacher among 3 new cases, total cases at 33",https://www.mothership.sg/2020/02/singapore-confirmed-cases-coronavirus-33/,08-02-2020 01:25:00,Mothership
155,Poor & elderly in HK keep reusing masks as they can’t afford or too weak to queue for new ones,https://www.mothership.sg/2020/02/poor-elderly-cant-afford-mask-hong-kong/,08-02-2020 01:14:00,Mothership
156,S’pore’s 29th patient with coronavirus had lohei with colleagues on day he developed symptoms,https://www.mothership.sg/2020/02/wuhan-virus-singapore-29th-patient-lohei/,08-02-2020 00:26:00,Mothership
157,DPM Heng Swee Keat reaffirms S’pore’s commitment to help China fight coronavirus outbreak,https://www.mothership.sg/2020/02/heng-swee-keat-coronavirus/,07-02-2020 23:21:00,Mothership
