index,headline,source_url,publish_date,publisher
234,Most travel insurers exclude coverage for Wuhan virus,https://www.mothership.sg/2020/02/wuhan-virus-travel-claims/,"February 3, 04:20 pm",Mothership
236,Gan Kim Yong: S’pore has been preparing for an infectious disease outbreak since SARS in 2003,https://www.mothership.sg/2020/02/singapore-outbreak-preparation-wuhan-virus/,"February 3, 03:52 pm",Mothership
237,6 circulating claims about Wuhan virus that you should be wary of,https://www.mothership.sg/2020/02/wuhan-virus-fake-news/,"February 3, 03:39 pm",Mothership
239,"Wuhan virus may spread from faeces to faces, a.k.a. faecal-oral transmission",https://www.mothership.sg/2020/02/wuhan-virus-excrement/,"February 3, 03:04 pm",Mothership
240,Health Minister Gan Kim Yong explains what S’pore currently knows about Wuhan virus,https://www.mothership.sg/2020/02/wuhan-virus-ministerial-statement-background/,"February 3, 03:02 pm",Mothership
241,Man runs away after leaving 500 masks for police officers in Anhui province,https://www.mothership.sg/2020/02/chinese-man-give-police-face-masks/,"February 3, 02:51 pm",Mothership
242,Thai doctors confirm mix of flu & HIV drugs effective in treating Wuhan virus,https://www.mothership.sg/2020/02/thailand-hiv-drugs-wuhan-virus-treatment/,"February 3, 12:07 pm",Mothership
243,Shanmugam: Wuhan virus situation brought out both best & worst in S’poreans,https://www.mothership.sg/2020/02/shanmugam-singaporeans-wuhan-virus/,"February 3, 07:20 am",Mothership
244,S’pore doctor who survived SARS infection shares tips on how to avoid getting Wuhan virus,https://www.mothership.sg/2020/02/leong-hoe-nam-wuhan-virus/,"February 3, 01:58 am",Mothership
245,"S’pore roads & streets really palpably quieter & emptier on Sunday, Feb. 2, 2020",https://www.mothership.sg/2020/02/wuhan-virus-china-tourists-singapore-quiet/,"February 3, 01:08 am",Mothership
246,Wuhan virus: 15 travellers refused entry into S’pore less than a day after travel restriction enforced,https://www.mothership.sg/2020/02/wuhan-virus-15-travellers-refused/,"February 2, 08:38 pm",Mothership
248,"No new Wuhan virus cases identified in S’pore as of Feb. 2, 2020",https://www.mothership.sg/2020/02/no-new-wuhan-virus/,"February 2, 08:03 pm",Mothership
249,STB to subsidise cleaning costs of hotels with confirmed & suspected Wuhan virus cases,https://www.mothership.sg/2020/02/stb-tourism-wuhan-virus/,"February 2, 05:05 pm",Mothership
250,PM Lee: Anti-China sentiments unhelpful during Wuhan coronavirus outbreak,https://www.mothership.sg/2020/02/pm-lee-teck-ghee-cny/,"February 2, 01:59 pm",Mothership
251,Workforce S’pore apologise for misunderstanding over instruction to staff not to wear face masks to avoid sending ‘wrong signal’,https://www.mothership.sg/2020/02/workforce-singapore-not-wear-mask/,"February 2, 01:44 pm",Mothership
252,"What happened in S’pore during the SARS outbreak in 2003 & how we dealt with it, explained",https://www.mothership.sg/2020/02/sars-wuhan-outbreak-explained/,"February 2, 12:54 pm",Mothership
