index,headline,source_url,publish_date,publisher
133,Netizens express disbelief in response to Chan Chun Sing’s claim of sufficient face masks,https://www.theonlinecitizen.com/2020/02/03/netizens-express-disbelief-in-response-to-chan-chun-sings-claim-of-sufficient-face-masks/,"3 Feb, 2020",The Online Citizen
134,"30,000 work pass holders from China yet to return, says MOM",https://www.theonlinecitizen.com/2020/02/03/30000-work-pass-holders-from-china-yet-to-return-says-mom/,"3 Feb, 2020",The Online Citizen
137,China says ‘urgently needs’ medical masks to tackle virus,https://www.theonlinecitizen.com/2020/02/03/china-says-urgently-needs-medical-masks-to-tackle-virus/,"3 Feb, 2020",The Online Citizen
138,Australia virus evacuees head for island quarantine,https://www.theonlinecitizen.com/2020/02/03/australia-virus-evacuees-head-for-island-quarantine/,"3 Feb, 2020",The Online Citizen
139,China says US reaction to virus spreads ‘panic’,https://www.theonlinecitizen.com/2020/02/03/china-says-us-reaction-to-virus-spreads-panic/,"3 Feb, 2020",The Online Citizen
140,Netizens call out Ho Ching’s hand sanitiser alternative for being “high class”,https://www.theonlinecitizen.com/2020/02/03/netizens-call-out-ho-chings-hand-sanitiser-alternative-for-being-high-class/,"3 Feb, 2020",The Online Citizen
141,Cab driver in Thailand infected by PRC passenger; SG says risk of infection from transient contact low,https://www.theonlinecitizen.com/2020/02/03/cab-driver-in-thailand-infected-by-prc-passenger-sg-says-risk-of-infection-from-transient-contact-low/,"3 Feb, 2020",The Online Citizen
143,"Coronavirus outbreak: Doctors in Wuhan physically abused by panicking patients, overworked and undersupplied with medical equipment",https://www.theonlinecitizen.com/2020/02/03/coronavirus-outbreak-doctors-in-wuhan-physically-abused-by-panicking-patients-overworked-and-undersupplied-with-medical-equipment/,"3 Feb, 2020",The Online Citizen
144,"China’s virus death toll spikes, more than SARS",https://www.theonlinecitizen.com/2020/02/03/chinas-virus-death-toll-spikes-more-than-sars/,"3 Feb, 2020",The Online Citizen
145,"Don’t have to avoid places where suspected or confirmed infected people have been, says authorities",https://www.theonlinecitizen.com/2020/02/03/dont-have-to-avoid-places-where-suspected-or-confirmed-infected-people-have-been-says-authorities/,"3 Feb, 2020",The Online Citizen
146,Frontline ICA officers could wear masks if they need to: Home Affairs Minister,https://www.theonlinecitizen.com/2020/02/03/frontline-ica-officers-could-wear-masks-if-they-need-to-home-affairs-minister/,"3 Feb, 2020",The Online Citizen
147,Parliamentary questions for 3 February 2020,https://www.theonlinecitizen.com/2020/02/03/parliamentary-questions-for-3-february-2020/,"3 Feb, 2020",The Online Citizen
149,Philippines reports first virus death outside China: WHO,https://www.theonlinecitizen.com/2020/02/02/philippines-reports-first-virus-death-outside-china-who/,"2 Feb, 2020",The Online Citizen
151,China virus death toll rises to 304 with 45 new fatalities: govt,https://www.theonlinecitizen.com/2020/02/02/china-virus-death-toll-rises-to-304-with-45-new-fatalities-govt/,"2 Feb, 2020",The Online Citizen
152,MOH announces two more cases of Wuhan coronavirus in Singapore; 18 confirmed cases so far,https://www.theonlinecitizen.com/2020/02/02/moh-announces-two-more-cases-of-wuhan-coronavirus-in-singapore-18-confirmed-cases-so-far/,"2 Feb, 2020",The Online Citizen
153,"Govt begins distributing surgical masks to 1.3mil S’porean households today, with each household receiving four masks",https://www.theonlinecitizen.com/2020/02/01/govt-begins-distributing-surgical-masks-to-1-3mil-sporean-households-today-with-each-household-receiving-four-masks/,"1 Feb, 2020",The Online Citizen
154,Africa mobilises against coronavirus as fears mount,https://www.theonlinecitizen.com/2020/02/01/africa-mobilises-against-coronavirus-as-fears-mount/,"1 Feb, 2020",The Online Citizen
155,People’s Association says Chingay Parade to continue; Chinese performers screened and cleared by doctor,https://www.theonlinecitizen.com/2020/02/01/peoples-association-says-chingay-parade-to-continue-chinese-performers-screened-and-cleared-by-doctor/,"1 Feb, 2020",The Online Citizen
156,"US, Japan & Taiwan confirm domestic human-to-human transmission of Wuhan virus",https://www.theonlinecitizen.com/2020/02/01/us-japan-taiwan-confirm-domestic-human-to-human-transmission-of-wuhan-virus/,"1 Feb, 2020",The Online Citizen
157,China virus toll passes 250 as travel curbs tightened,https://www.theonlinecitizen.com/2020/02/01/china-virus-toll-passes-250-as-travel-curbs-tightened/,"1 Feb, 2020",The Online Citizen
158,"China virus death toll rises to 259, infections surge",https://www.theonlinecitizen.com/2020/02/01/china-virus-death-toll-rises-to-258/,"1 Feb, 2020",The Online Citizen
159,"Stars raise $9,000 for Chiam See Tong Sports Fund",https://www.theonlinecitizen.com/2020/01/31/stars-raise-9000-for-chiam-see-tong-sports-fund/,"31 Jan, 2020",The Online Citizen
160,First UK cases of novel coronavirus confirmed,https://www.theonlinecitizen.com/2020/01/31/first-uk-cases-of-novel-coronavirus-confirmed/,"31 Jan, 2020",The Online Citizen
161,Woman recently evacuated from Wuhan first S’porean confirmed to have coronavirus,https://www.theonlinecitizen.com/2020/01/31/woman-recently-evacuated-from-wuhan-first-sporean-confirmed-to-have-coronavirus/,"31 Jan, 2020",The Online Citizen
162,Countries ban China arrivals as virus death toll hits 213,https://www.theonlinecitizen.com/2020/01/31/countries-ban-china-arrivals-as-virus-death-toll-hits-213/,"31 Jan, 2020",The Online Citizen
163,Germany sends plane to Wuhan to evacuate citizens,https://www.theonlinecitizen.com/2020/01/31/germany-sends-plane-to-wuhan-to-evacuate-citizens/,"31 Jan, 2020",The Online Citizen
164,Singapore to bar travellers who have been to China for past 14 days or with China passport from entering or transiting,https://www.theonlinecitizen.com/2020/01/31/singapore-to-bar-travellers-who-have-been-to-china-for-past-14-days-or-with-china-passport-from-entering-or-transiting/,"31 Jan, 2020",The Online Citizen
165,Q&A: Evacuations from China’s virus-hit Wuhan,https://www.theonlinecitizen.com/2020/01/31/qa-evacuations-from-chinas-virus-hit-wuhan/,"31 Jan, 2020",The Online Citizen
170,Letter to PM Lee: Govt should have barred travellers from Hubei from entering Singapore earlier; urges complete ban of China nationals,https://www.theonlinecitizen.com/2020/01/31/letter-to-pm-lee-govt-should-have-barred-travellers-from-hubei-from-entering-singapore-earlier-urges-complete-ban-of-china-nationals/,"31 Jan, 2020",The Online Citizen
171,Netizens ask why Govt cannot issue out free facemasks via post and risk people crowding in queue,https://www.theonlinecitizen.com/2020/01/31/netizens-ask-why-govt-cannot-issue-out-free-facemasks-via-post-and-risk-people-crowding-in-queue/,"31 Jan, 2020",The Online Citizen
173,Online users thank govt for distributing free masks but also raised a number of concerns,https://www.theonlinecitizen.com/2020/01/31/online-users-thank-govt-for-distributing-free-masks-but-also-raised-a-number-of-concerns/,"31 Jan, 2020",The Online Citizen
